,6,7,8,9,10,11,12,13,14,15,16
0,vdd,vdr,vgt,vsc,vbk,idrain,igate,isource,ibulk,temper,alter#
1095,0.990000,0.,0.990000,0.,0.,3.54430e-08,-7.24122e-08,3.54430e-08,1.52619e-09,30.000000,1.000000
1084,0.980000,0.,0.980000,0.,0.,3.41327e-08,-6.95642e-08,3.41327e-08,1.29885e-09,30.000000,1.000000
1073,0.970000,0.,0.970000,0.,0.,3.28596e-08,-6.68243e-08,3.28596e-08,1.10503e-09,30.000000,1.000000
1062,0.960000,0.,0.960000,0.,0.,3.16231e-08,-6.41860e-08,3.16231e-08,9.39869e-10,30.000000,1.000000
1051,0.950000,0.,0.950000,0.,0.,3.04222e-08,-6.16436e-08,3.04222e-08,7.99176e-10,30.000000,1.000000
1040,0.940000,0.,0.940000,0.,0.,2.92561e-08,-5.91917e-08,2.92561e-08,6.79368e-10,30.000000,1.000000
1029,0.930000,0.,0.930000,0.,0.,2.81241e-08,-5.68256e-08,2.81241e-08,5.77379e-10,30.000000,1.000000
1018,0.920000,0.,0.920000,0.,0.,2.70254e-08,-5.45413e-08,2.70254e-08,4.90584e-10,30.000000,1.000000
1007,0.910000,0.,0.910000,0.,0.,2.59591e-08,-5.23349e-08,2.59591e-08,4.16740e-10,30.000000,1.000000
996,0.900000,0.,0.900000,0.,0.,2.49245e-08,-5.02030e-08,2.49245e-08,3.53932e-10,30.000000,1.000000
985,0.890000,0.,0.890000,0.,0.,2.39210e-08,-4.81425e-08,2.39210e-08,3.00523e-10,30.000000,1.000000
974,0.880000,0.,0.880000,0.,0.,2.29477e-08,-4.61505e-08,2.29477e-08,2.55118e-10,30.000000,1.000000
963,0.870000,0.,0.870000,0.,0.,2.20040e-08,-4.42245e-08,2.20040e-08,2.16525e-10,30.000000,1.000000
952,0.860000,0.,0.860000,0.,0.,2.10891e-08,-4.23620e-08,2.10891e-08,1.83731e-10,30.000000,1.000000
941,0.850000,0.,0.850000,0.,0.,2.02025e-08,-4.05609e-08,2.02025e-08,1.55870e-10,30.000000,1.000000
930,0.840000,0.,0.840000,0.,0.,1.93434e-08,-3.88189e-08,1.93434e-08,1.32205e-10,30.000000,1.000000
919,0.830000,0.,0.830000,0.,0.,1.85111e-08,-3.71343e-08,1.85111e-08,1.12108e-10,30.000000,1.000000
908,0.820000,0.,0.820000,0.,0.,1.77051e-08,-3.55052e-08,1.77051e-08,9.50444e-11,30.000000,1.000000
897,0.810000,0.,0.810000,0.,0.,1.69247e-08,-3.39299e-08,1.69247e-08,8.05598e-11,30.000000,1.000000
886,0.800000,0.,0.800000,0.,0.,1.61692e-08,-3.24068e-08,1.61692e-08,6.82668e-11,30.000000,1.000000
875,0.790000,0.,0.790000,0.,0.,1.54382e-08,-3.09343e-08,1.54382e-08,5.78359e-11,30.000000,1.000000
864,0.780000,0.,0.780000,0.,0.,1.47310e-08,-2.95110e-08,1.47310e-08,4.89870e-11,30.000000,1.000000
853,0.770000,0.,0.770000,0.,0.,1.40471e-08,-2.81356e-08,1.40471e-08,4.14817e-11,30.000000,1.000000
842,0.760000,0.,0.760000,0.,0.,1.33858e-08,-2.68066e-08,1.33858e-08,3.51175e-11,30.000000,1.000000
831,0.750000,0.,0.750000,0.,0.,1.27466e-08,-2.55229e-08,1.27466e-08,2.97220e-11,30.000000,1.000000
820,0.740000,0.,0.740000,0.,0.,1.21290e-08,-2.42832e-08,1.21290e-08,2.51489e-11,30.000000,1.000000
809,0.730000,0.,0.730000,0.,0.,1.15325e-08,-2.30862e-08,1.15325e-08,2.12738e-11,30.000000,1.000000
798,0.720000,0.,0.720000,0.,0.,1.09565e-08,-2.19310e-08,1.09565e-08,1.79909e-11,30.000000,1.000000
787,0.710000,0.,0.710000,0.,0.,1.04006e-08,-2.08164e-08,1.04006e-08,1.52106e-11,30.000000,1.000000
776,0.700000,0.,0.700000,0.,0.,9.86418e-09,-1.97412e-08,9.86418e-09,1.28564e-11,30.000000,1.000000
765,0.690000,0.,0.690000,0.,0.,9.34686e-09,-1.87046e-08,9.34686e-09,1.08637e-11,30.000000,1.000000
754,0.680000,0.,0.680000,0.,0.,8.84812e-09,-1.77054e-08,8.84812e-09,9.17737e-12,30.000000,1.000000
743,0.670000,0.,0.670000,0.,0.,8.36752e-09,-1.67428e-08,8.36752e-09,7.75084e-12,30.000000,1.000000
732,0.660000,0.,0.660000,0.,0.,7.90460e-09,-1.58158e-08,7.90460e-09,6.54446e-12,30.000000,1.000000
721,0.650000,0.,0.650000,0.,0.,7.45892e-09,-1.49234e-08,7.45892e-09,5.52458e-12,30.000000,1.000000
710,0.640000,0.,0.640000,0.,0.,7.03005e-09,-1.40648e-08,7.03005e-09,4.66268e-12,30.000000,1.000000
699,0.630000,0.,0.630000,0.,0.,6.61756e-09,-1.32391e-08,6.61756e-09,3.93456e-12,30.000000,1.000000
688,0.620000,0.,0.620000,0.,0.,6.22104e-09,-1.24454e-08,6.22104e-09,3.31969e-12,30.000000,1.000000
677,0.610000,0.,0.610000,0.,0.,5.84009e-09,-1.16830e-08,5.84009e-09,2.80065e-12,30.000000,1.000000
666,0.600000,0.,0.600000,0.,0.,5.47431e-09,-1.09510e-08,5.47431e-09,2.36270e-12,30.000000,1.000000
655,0.590000,0.,0.590000,0.,0.,5.12332e-09,-1.02486e-08,5.12332e-09,1.99331e-12,30.000000,1.000000
644,0.580000,0.,0.580000,0.,0.,4.78673e-09,-9.57515e-09,4.78673e-09,1.68189e-12,30.000000,1.000000
633,0.570000,0.,0.570000,0.,0.,4.46418e-09,-8.92977e-09,4.46418e-09,1.41946e-12,30.000000,1.000000
622,0.560000,0.,0.560000,0.,0.,4.15529e-09,-8.31179e-09,4.15529e-09,1.19839e-12,30.000000,1.000000
611,0.550000,0.,0.550000,0.,0.,3.85973e-09,-7.72047e-09,3.85973e-09,1.01226e-12,30.000000,1.000000
600,0.540000,0.,0.540000,0.,0.,3.57713e-09,-7.15511e-09,3.57713e-09,8.55609e-13,30.000000,1.000000
589,0.530000,0.,0.530000,0.,0.,3.30717e-09,-6.61506e-09,3.30717e-09,7.23815e-13,30.000000,1.000000
578,0.520000,0.,0.520000,0.,0.,3.04951e-09,-6.09964e-09,3.04951e-09,6.12978e-13,30.000000,1.000000
567,0.510000,0.,0.510000,0.,0.,2.80385e-09,-5.60823e-09,2.80385e-09,5.19794e-13,30.000000,1.000000
556,0.500000,0.,0.500000,0.,0.,2.56990e-09,-5.14024e-09,2.56990e-09,4.41473e-13,30.000000,1.000000
545,0.490000,0.,0.490000,0.,0.,2.34738e-09,-4.69513e-09,2.34738e-09,3.75657e-13,30.000000,1.000000
534,0.480000,0.,0.480000,0.,0.,2.13605e-09,-4.27242e-09,2.13605e-09,3.20356e-13,30.000000,1.000000
523,0.470000,0.,0.470000,0.,0.,1.93572e-09,-3.87171e-09,1.93572e-09,2.73890e-13,30.000000,1.000000
512,0.460000,0.,0.460000,0.,0.,1.74624e-09,-3.49271e-09,1.74624e-09,2.34842e-13,30.000000,1.000000
501,0.450000,0.,0.450000,0.,0.,1.56753e-09,-3.13527e-09,1.56753e-09,2.02018e-13,30.000000,1.000000
490,0.440000,0.,0.440000,0.,0.,1.39964e-09,-2.79945e-09,1.39964e-09,1.74414e-13,30.000000,1.000000
479,0.430000,0.,0.430000,0.,0.,1.24268e-09,-2.48551e-09,1.24268e-09,1.51185e-13,30.000000,1.000000
468,0.420000,0.,0.420000,0.,0.,1.09691e-09,-2.19396e-09,1.09691e-09,1.31619e-13,30.000000,1.000000
457,0.410000,0.,0.410000,0.,0.,9.62711e-10,-1.92554e-09,9.62711e-10,1.15119e-13,30.000000,1.000000
446,0.400000,0.,0.400000,0.,0.,8.40503e-10,-1.68111e-09,8.40503e-10,1.01185e-13,30.000000,1.000000
435,0.390000,0.,0.390000,0.,0.,7.30681e-10,-1.46145e-09,7.30681e-10,8.93966e-14,30.000000,1.000000
424,0.380000,0.,0.380000,0.,0.,6.33450e-10,-1.26698e-09,6.33450e-10,7.94012e-14,30.000000,1.000000
413,0.370000,0.,0.370000,0.,0.,5.48659e-10,-1.09739e-09,5.48659e-10,7.09040e-14,30.000000,1.000000
402,0.360000,0.,0.360000,0.,0.,4.75688e-10,-9.51441e-10,4.75688e-10,6.36581e-14,30.000000,1.000000
391,0.350000,0.,0.350000,0.,0.,4.13456e-10,-8.26970e-10,4.13456e-10,5.74567e-14,30.000000,1.000000
380,0.340000,0.,0.340000,0.,0.,3.60548e-10,-7.21149e-10,3.60548e-10,5.21268e-14,30.000000,1.000000
369,0.330000,0.,0.330000,0.,0.,3.15426e-10,-6.30900e-10,3.15426e-10,4.75237e-14,30.000000,1.000000
358,0.320000,0.,0.320000,0.,0.,2.76620e-10,-5.53284e-10,2.76620e-10,4.35262e-14,30.000000,1.000000
347,0.310000,0.,0.310000,0.,0.,2.42858e-10,-4.85758e-10,2.42858e-10,4.00331e-14,30.000000,1.000000
336,0.300000,0.,0.300000,0.,0.,2.13115e-10,-4.26268e-10,2.13115e-10,3.69597e-14,30.000000,1.000000
325,0.290000,0.,0.290000,0.,0.,1.86606e-10,-3.73246e-10,1.86606e-10,3.42354e-14,30.000000,1.000000
314,0.280000,0.,0.280000,0.,0.,1.62748e-10,-3.25528e-10,1.62748e-10,3.18013e-14,30.000000,1.000000
303,0.270000,0.,0.270000,0.,0.,1.41121e-10,-2.82272e-10,1.41121e-10,2.96085e-14,30.000000,1.000000
292,0.260000,0.,0.260000,0.,0.,1.21421e-10,-2.42871e-10,1.21421e-10,2.76162e-14,30.000000,1.000000
281,0.250000,0.,0.250000,0.,0.,1.03431e-10,-2.06888e-10,1.03431e-10,2.57910e-14,30.000000,1.000000
270,0.240000,0.,0.240000,0.,0.,8.69912e-11,-1.74007e-10,8.69912e-11,2.41052e-14,30.000000,1.000000
259,0.230000,0.,0.230000,0.,0.,7.19853e-11,-1.43994e-10,7.19853e-11,2.25363e-14,30.000000,1.000000
248,0.220000,0.,0.220000,0.,0.,5.83272e-11,-1.16676e-10,5.83272e-11,2.10656e-14,30.000000,1.000000
237,0.210000,0.,0.210000,0.,0.,4.59543e-11,-9.19289e-11,4.59543e-11,1.96783e-14,30.000000,1.000000
226,0.200000,0.,0.200000,0.,0.,3.48279e-11,-6.96747e-11,3.48279e-11,1.83623e-14,30.000000,1.000000
215,0.190000,0.,0.190000,0.,0.,2.49457e-11,-4.99090e-11,2.49457e-11,1.71079e-14,30.000000,1.000000
204,0.180000,0.,0.180000,0.,0.,1.63977e-11,-3.28117e-11,1.63977e-11,1.59074e-14,30.000000,1.000000
193,0.170000,0.,0.170000,0.,0.,9.63357e-12,-1.92822e-11,9.63357e-12,1.47545e-14,30.000000,1.000000
182,0.160000,0.,0.160000,0.,0.,6.63765e-12,-1.32893e-11,6.63765e-12,1.36445e-14,30.000000,1.000000
171,0.150000,0.,0.150000,0.,0.,9.13781e-12,-1.82885e-11,9.13781e-12,1.25735e-14,30.000000,1.000000
160,0.140000,0.,0.140000,0.,0.,1.35064e-11,-2.70247e-11,1.35064e-11,1.15383e-14,30.000000,1.000000
149,0.130000,0.,0.130000,0.,0.,1.78043e-11,-3.56195e-11,1.78043e-11,1.05365e-14,30.000000,1.000000
138,0.120000,0.,0.120000,0.,0.,2.15790e-11,-4.31679e-11,2.15790e-11,9.56617e-15,30.000000,1.000000
127,0.110000,0.,0.110000,0.,0.,2.46801e-11,-4.93691e-11,2.46801e-11,8.62577e-15,30.000000,1.000000
116,0.100000,0.,0.100000,0.,0.,2.70316e-11,-5.40712e-11,2.70316e-11,7.71400e-15,30.000000,1.000000
105,9.00000e-02,0.,9.00000e-02,0.,0.,2.85816e-11,-5.71703e-11,2.85816e-11,6.82982e-15,30.000000,1.000000
94,8.00000e-02,0.,8.00000e-02,0.,0.,2.92873e-11,-5.85808e-11,2.92873e-11,5.97233e-15,30.000000,1.000000
83,7.00000e-02,0.,7.00000e-02,0.,0.,2.91097e-11,-5.82247e-11,2.91097e-11,5.14079e-15,30.000000,1.000000
72,6.00000e-02,0.,6.00000e-02,0.,0.,2.80114e-11,-5.60272e-11,2.80114e-11,4.33456e-15,30.000000,1.000000
61,5.00000e-02,0.,5.00000e-02,0.,0.,2.59554e-11,-5.19145e-11,2.59554e-11,3.55304e-15,30.000000,1.000000
50,4.00000e-02,0.,4.00000e-02,0.,0.,2.29049e-11,-4.58127e-11,2.29049e-11,2.79571e-15,30.000000,1.000000
39,3.00000e-02,0.,3.00000e-02,0.,0.,1.88224e-11,-3.76470e-11,1.88224e-11,2.06210e-15,30.000000,1.000000
28,2.00000e-02,0.,2.00000e-02,0.,0.,1.36700e-11,-2.73415e-11,1.36700e-11,1.35175e-15,30.000000,1.000000
row1,1.00000e-02,0.,1.00000e-02,0.,0.,7.40904e-12,-1.48188e-11,7.40904e-12,6.64232e-16,30.000000,1.000000
